id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
18941064,Fantastic apartment with sea views,37865833,Sa Punta Costa Brava S.L.,,Begur,41.97869,3.2063,Entire home/apt,226,7,1,8/28/21,0.24,51,0,1,hutg-018761
18941069,Frontline apartment with community garden and pool,37865833,Sa Punta Costa Brava S.L.,,Pals,41.99824,3.19716,Entire home/apt,244,3,1,7/25/17,0.02,51,0,0,HUTG-026043
18944066,"El Pas, Apartamento en el centro, L1",131609909,Apartaments Port De La Selva,,El Port de la Selva,42.34272,3.20228,Entire home/apt,110,2,10,3/4/20,0.19,21,263,0,HUTG-010286
18944235,"Mestral, Apart. con terraza y vistas al mar, M5",131609909,Apartaments Port De La Selva,,El Port de la Selva,42.33391,3.19502,Entire home/apt,100,2,7,8/12/21,0.13,21,293,2,HUTG-007576
18944238,Quiet house on the beach. Wifi,17094929,Merce & Jepis,,L'Escala,42.11007,3.14255,Entire home/apt,40,5,37,9/9/21,0.7,1,252,8,HUTG-028341
18944797,Maison au bord du Canal,132073446,Dominique,,Roses,42.27132,3.13964,Entire home/apt,130,7,2,7/24/19,0.04,1,351,0,HUTG-011490
18947584,Apartamento El Pou,53083135,Dune,,Sant Mori,42.15652,2.99055,Entire home/apt,112,2,27,8/2/21,0.49,1,289,1,HUTG-028200
18947866,La Carrileta de Sant Feliu,46301657,Jeanine,,Sant Feliu de Guíxols,41.78607,3.03073,Entire home/apt,95,4,5,7/25/21,0.09,23,0,2,HUTG-027639
18950725,"Preciosa masía del siglo XVII con jardín y piscina, reci√©n restaurada.",29665639,Alex,,Vilanant,42.25498,2.88813,Entire home/apt,399,2,56,10/22/21,1.03,1,345,6,HUTG-029201
18951017,Villa Masia Tahiti,129837136,Quality Estates,,Calonge,41.85329,3.06967,Entire home/apt,20000,1,2,8/15/21,0.06,24,0,1,HUTG-022002
18951018,Villa Villa Las Colinas,129837136,Quality Estates,,Calonge,41.87989,3.064,Entire home/apt,20000,1,2,8/16/21,0.07,24,0,1,HUTG-018712
18951019,Villa Villa Catalana,129837136,Quality Estates,,Calonge,41.87399,3.06954,Entire home/apt,20000,1,0,,,24,0,0,HUTG-2420
18951020,Villa Villa La Vista,129837136,Quality Estates,,Calonge,41.87626,3.05702,Entire home/apt,20000,1,2,8/17/19,0.07,24,0,0,HUTG-8210
18953129,"Terrissaire, apartamento con terraza y con acceso a  la piscina interior",131477001,Greenlike,,Olot,42.1821,2.48861,Entire home/apt,217,1,3,3/28/21,0.07,9,357,1,HUTG-029616
18954684,"Villa Cami: TERRACE, SWIMMING POOL, WIFI, AIR CONDITIONING 6 PEOPLE",111208331,Montserrat,,L'Escala,42.10923,3.1366,Entire home/apt,145,3,2,7/29/21,0.05,42,281,1,HUTG-012440
18956638,"Fabulous Villa ""EcoGeoSol""  80m to the beach",112499191,Lana,,Lloret de Mar,41.69646,2.8379,Entire home/apt,550,5,3,3/29/19,0.06,5,364,0,HUTG-023610
18957796,GRAN CHALET CON JARD√çN Y PISCINA,40783381,Maria,,Calonge,41.84061,3.06826,Entire home/apt,284,6,0,,,25,26,0,HUTG-018715
18958262,Penthouse 50 meters from the sea for 4 people E20019,127300118,Nuria,,Sant Feliu de Guíxols,41.78074,3.03159,Entire home/apt,7168,1,1,8/5/21,0.2,51,0,1,HUTG-002620
18958779,"Habitación en ""Els Olivars"" de Pau",72657512,Sabrina,,Pau,42.32184,3.12498,Private room,35,2,64,12/7/21,1.15,2,364,15,
18958897,Can F√©lix. Costa Brava.,73973464,Bruno,,Sant Feliu de Guíxols,41.78642,3.0149,Entire home/apt,282,5,17,8/14/21,0.31,1,177,3,HUTG-022479
18972890,La Lluna-Central apartment 4 pax with parking F21177,127300118,Nuria,,Sant Feliu de Guíxols,41.7855,3.0301,Entire home/apt,80,1,0,,,51,73,0,HUTG-024402
18973380,Apartment 15 minutes from the beach,37032072,Joan Josep,,Lloret de Mar,41.71149,2.85134,Entire home/apt,31,2,49,6/25/21,0.89,3,0,1,HUTG-025006
18976274,"Bel appartement Rosas(Canyellespetite),vue mer.",132367300,Jos√© Louis,,Roses,42.24596,3.19776,Entire home/apt,115,7,11,8/22/20,0.2,1,333,0,
18976452,"Garbí, Apartamento con terraza y vistas al mar, M3",131609909,Apartaments Port De La Selva,,El Port de la Selva,42.33488,3.19374,Entire home/apt,95,2,8,9/26/21,0.15,21,294,3,HUTG-007580
18976591,"Llevant, Apart. con vistas al mar, 3 hab M2",131609909,Apartaments Port De La Selva,,El Port de la Selva,42.33488,3.19426,Entire home/apt,90,3,9,11/7/21,0.17,21,294,4,HUTG-007579
18976829,"Ponent, Apartamento con terraza 3 hab , M1",131609909,Apartaments Port De La Selva,,El Port de la Selva,42.33351,3.1942,Entire home/apt,90,2,9,8/13/21,0.22,21,293,2,HUTG-007578
18985113,"L'ham, Apartamento c√©ntrico, U6",131609909,Apartaments Port De La Selva,,El Port de la Selva,42.34147,3.20392,Entire home/apt,80,2,20,9/12/21,0.36,21,290,3,HUTG-007587
18985347,"El veler, Apartamento con vistas al mar U5",131609909,Apartaments Port De La Selva,,El Port de la Selva,42.34214,3.20365,Entire home/apt,110,2,8,5/24/21,0.15,21,285,1,HUTG-007586
18985353,House Can Llop in the old city,132438791,Peter,,L'Escala,42.12385,3.1359,Entire home/apt,150,4,14,8/23/20,0.26,1,90,0,HUTG-026955
18985660,"El vigia, Apartamento con vistas al mar, U3",131609909,Apartaments Port De La Selva,,El Port de la Selva,42.34199,3.20352,Entire home/apt,95,2,12,9/11/20,0.22,21,285,0,HUTG-007584
18993069,Charming apt 200m from the beach- Parking- Wifi,53047306,Silvia & Kim,,L'Escala,42.11412,3.13427,Entire home/apt,42,1,56,8/9/20,1.02,2,42,0,
18993346,APARTAMENT ARTS 2,95415596,Ceigrup,,Torroella de Montgrí,42.05432,3.20168,Entire home/apt,264,1,0,,,432,246,0,HUTG-002725
18993348,APARTAMENT ARTS 3,95415596,Ceigrup,,Torroella de Montgrí,42.05507,3.20226,Entire home/apt,264,1,1,8/10/19,0.03,432,246,0,HUTG-000476
18995975,"Appartement lumineux à Lloret, Grande Terrasse",132511825,Yolanda,,Lloret de Mar,41.72077,2.87593,Entire home/apt,83,6,5,9/1/18,0.09,1,263,0,
18996185,APARTAMENT FUNCIONAL PROP DE LA PLATJA,34355210,Emporda Tourism,,Calonge,41.85072,3.10749,Entire home/apt,120,7,3,7/25/21,0.06,8,58,1,HUTG-011776
18996277,Penthouse front seaside,14601207,Ricard,,Palamós,41.84951,3.11895,Entire home/apt,111,1,8,8/9/21,0.15,1,364,3,HUTG-029193
19004876,Platja de Canyelles ROSAS  Vue mer sublime,59950958,Sylvie,,Roses,42.24801,3.19226,Entire home/apt,70,7,13,9/15/21,0.24,1,181,2,
19009751,Villa in Costa Brava (townvilla garden &  pool),73931732,Beatriz,,Regencós,41.95317,3.16952,Entire home/apt,442,13,3,7/31/18,0.06,1,365,0,HUTG-027872
19009802,√Åtico con vistas al mar en Palamós,72642116,Leonor,,Palamós,41.85042,3.11886,Entire home/apt,270,3,21,11/1/21,0.39,1,307,4,HUTG-025100
19010036,HOSTAL LA GOLA  2,95415596,Ceigrup,,Torroella de Montgrí,42.02172,3.1868,Private room,92,1,0,,,432,364,0,HG-001240
19010037,HOSTAL LA GOLA  3,95415596,Ceigrup,,Torroella de Montgrí,42.02005,3.18668,Private room,92,1,0,,,432,364,0,HG-001240
19010038,HOSTAL LA GOLA  4,95415596,Ceigrup,,Torroella de Montgrí,42.0219,3.18623,Private room,266,1,0,,,432,364,0,HG-001240
19010039,HOSTAL LA GOLA  5,95415596,Ceigrup,,Torroella de Montgrí,42.0213,3.18658,Private room,266,1,0,,,432,364,0,HG-001240
19010040,HOSTAL LA GOLA  7,95415596,Ceigrup,,Torroella de Montgrí,42.02124,3.1861,Private room,92,1,0,,,432,364,0,HG-001240
19010041,HOSTAL LA GOLA  6,95415596,Ceigrup,,Torroella de Montgrí,42.02163,3.18766,Private room,92,1,0,,,432,364,0,HG-001240
19010042,HOSTAL LA GOLA  8,95415596,Ceigrup,,Torroella de Montgrí,42.02031,3.18672,Private room,92,1,0,,,432,362,0,HG-001240
19010043,HOSTAL LA GOLA  9,95415596,Ceigrup,,Torroella de Montgrí,42.02169,3.18593,Private room,266,1,1,8/20/17,0.02,432,364,0,HG-001240
19010044,HOSTAL LA GOLA 11,95415596,Ceigrup,,Torroella de Montgrí,42.02124,3.18768,Private room,92,1,0,,,432,364,0,HG-001240
19010045,HOSTAL LA GOLA 12,95415596,Ceigrup,,Torroella de Montgrí,42.01992,3.18613,Private room,92,1,0,,,432,364,0,HG-001240
19010046,HOSTAL LA GOLA 10,95415596,Ceigrup,,Torroella de Montgrí,42.02187,3.18813,Private room,266,1,0,,,432,364,0,HG-001240
19010047,HOSTAL LA GOLA 13,95415596,Ceigrup,,Torroella de Montgrí,42.02014,3.18822,Private room,266,1,0,,,432,364,0,HG-001240
19010048,HOSTAL LA GOLA 14,95415596,Ceigrup,,Torroella de Montgrí,42.02181,3.18673,Private room,266,1,0,,,432,364,0,HG-001240
19010049,HOSTAL LA GOLA 15,95415596,Ceigrup,,Torroella de Montgrí,42.01983,3.18663,Private room,266,1,0,,,432,364,0,HG-001240
19010052,HOSTAL LA GOLA APT. 1,95415596,Ceigrup,,Torroella de Montgrí,42.02135,3.18708,Entire home/apt,401,1,0,,,432,364,0,HG-001240
19010053,HOSTAL LA GOLA APT. 2,95415596,Ceigrup,,Torroella de Montgrí,42.02228,3.1875,Entire home/apt,401,1,0,,,432,364,0,HG-001240
19010055,HOSTAL LA GOLA APT. 3,95415596,Ceigrup,,Torroella de Montgrí,42.02197,3.18819,Entire home/apt,118,1,0,,,432,364,0,HG-001240
19010249,Casa en Cadaqués  con jardín y a 100 m de la playa.,132628617,Isabel,,Cadaqués ,42.28929,3.28045,Entire home/apt,290,7,4,8/28/21,0.1,1,0,2,HUTG-026561
19022366,Girona bonica,20425308,Wendy,,Sils,41.81436,2.73811,Private room,35,3,3,8/16/21,0.13,1,364,1,
19022652,"Acogedor y Tranquilo, Soleado y bien Comunicado.",92285598,Albert,,Puigcerdà,42.42798,1.92256,Entire home/apt,125,2,165,12/20/21,3.08,4,165,17,HUTG-031949
19022883,0079-ALBERES House with pool,132017348,Apart-Rent,,Castelló d'Empúries,42.24685,3.10873,Entire home/apt,123,1,2,8/28/21,0.39,121,88,2,HUTG-008776
19022884,0192-ANCORA Apartment close to the beach,132017348,Apart-Rent,,Castelló d'Empúries,42.23886,3.12452,Entire home/apt,87,1,0,,,121,0,0,HUTG-043870
19022886,0005-ALBERES House with pool,132017348,Apart-Rent,,Castelló d'Empúries,42.24829,3.11003,Entire home/apt,194,1,0,,,121,232,0,HUTG-010893
19022887,0014-BAHIA Apartment in front of the beach with wifi,132017348,Apart-Rent,,Castelló d'Empúries,42.24309,3.12963,Entire home/apt,99,1,1,8/14/21,0.22,121,147,1,HUTG-008740
19022889,0012-BAHIA Apartment near the beach with parking,132017348,Apart-Rent,,Castelló d'Empúries,42.24485,3.12601,Entire home/apt,75,1,0,,,121,261,0,HUTG-008745
19023311,STUDIO LES PIEDS DANS L'EAU,4187995,Anne,,Castelló d'Empúries,42.25062,3.1321,Entire home/apt,83,2,20,9/27/21,0.36,1,365,8,
19023715,"PISO  EN S‚ÄôAGAR√ì, CON PISCINA A 200M DE LA PLAYA",131472450,Joan,,Sant Feliu de Guíxols,41.78605,3.04021,Entire home/apt,67,7,0,,,12,335,0,
19024764,"0148-PORT DUCAL Apartment with terrace, seaview and wifi",132017348,Apart-Rent,,Castelló d'Empúries,42.25159,3.13393,Entire home/apt,94,1,1,8/30/21,0.24,121,261,1,HUTG-005771-07
19024766,"0161-PORT GREC Apartment with WIFI, canal and sea view",132017348,Apart-Rent,,Castelló d'Empúries,42.24812,3.1263,Entire home/apt,94,1,0,,,121,213,0,HUTG-010199-67
19024768,0136-NEREIDA Apartment with view on the harbour and mountains,132017348,Apart-Rent,,Castelló d'Empúries,42.24653,3.12749,Entire home/apt,73,1,0,,,121,0,0,HUTG-010856-40
19024769,0176-ROYAL MARINE Apartment near the beach,132017348,Apart-Rent,,Castelló d'Empúries,42.24735,3.12859,Entire home/apt,61,1,4,8/28/21,0.08,121,231,2,HUTG-010179-49
19024773,0110-MIAMI Studio with seaview,132017348,Apart-Rent,,Castelló d'Empúries,42.23845,3.12334,Entire home/apt,61,1,1,8/3/19,0.03,121,91,0,HUTG-010105-40
19024776,0030-CANIGO Apartment with seaview,132017348,Apart-Rent,,Castelló d'Empúries,42.23827,3.12478,Entire home/apt,61,1,5,8/30/21,0.09,121,0,4,HUTG-008770
19024777,0125-MONTGRI House with private pool and wifi,132017348,Apart-Rent,,Castelló d'Empúries,42.24073,3.12021,Entire home/apt,275,1,0,,,121,122,0,HUTG-008752-03
19024778,0108-LLOBREGAT House at the canal with pool and mooring,132017348,Apart-Rent,,Castelló d'Empúries,42.25474,3.11685,Entire home/apt,215,1,2,8/15/20,0.05,121,46,0,HUTG-008774-65
19024779,0062-GRAN RESERVA Apartment near the beach,132017348,Apart-Rent,,Castelló d'Empúries,42.24225,3.12491,Entire home/apt,61,1,0,,,121,261,0,HUTG-008683
19024784,0061-GRAN RESERVA Renovated apartment near the beach,132017348,Apart-Rent,,Castelló d'Empúries,42.24077,3.12427,Entire home/apt,94,1,0,,,121,247,0,HUTG-010177
19024785,0057-GRAN RESERVA Renovated apartment near the beach,132017348,Apart-Rent,,Castelló d'Empúries,42.24291,3.12371,Entire home/apt,73,1,2,8/25/18,0.05,121,261,0,HUTG-008748
19024787,0072-GRAN RESERVA Apartment near the beach,132017348,Apart-Rent,,Castelló d'Empúries,42.24161,3.12548,Entire home/apt,73,1,0,,,121,226,0,HUTG-008742
19024788,0065-GRAN RESERVA Apartment near the beach,132017348,Apart-Rent,,Castelló d'Empúries,42.24185,3.12525,Entire home/apt,73,1,0,,,121,261,0,HUTG-003197
19024789,0073-GRAN RESERVA Apartment near the beach,132017348,Apart-Rent,,Castelló d'Empúries,42.24389,3.12583,Entire home/apt,73,1,1,6/23/18,0.02,121,261,0,HUTG-008741
19024791,0078-GRAN RESERVA Apartment near the beach,132017348,Apart-Rent,,Castelló d'Empúries,42.24137,3.12413,Entire home/apt,73,1,2,10/2/21,0.54,121,261,2,HUTG-013873
19024793,0077-GRAN RESERVA Renovated apartment near the beach,132017348,Apart-Rent,,Castelló d'Empúries,42.24189,3.1236,Entire home/apt,73,1,1,8/4/18,0.02,121,261,0,HUTG-008749
19024795,0083-BLAUCEL Apartment with seaview,132017348,Apart-Rent,,Castelló d'Empúries,42.24116,3.12604,Entire home/apt,107,1,1,12/4/19,0.04,121,0,0,HUTG-003213
19024796,0087-MIRABLAU Apartment in front of the beach,132017348,Apart-Rent,,Castelló d'Empúries,42.24092,3.12523,Entire home/apt,107,1,0,,,121,264,0,HUTG-010111
19024799,0076-GRAN RESERVA Renovated apartment in front of the beach,132017348,Apart-Rent,,Castelló d'Empúries,42.24222,3.12733,Entire home/apt,107,1,2,8/14/21,0.36,121,246,2,HUTG-013976
19024800,0090-MIRABLAU Apartment with seaview,132017348,Apart-Rent,,Castelló d'Empúries,42.23971,3.1258,Entire home/apt,107,1,1,8/3/19,0.03,121,40,0,HUTG-003195-16
19024801,0086-BLAUCEL Apartment with seaview,132017348,Apart-Rent,,Castelló d'Empúries,42.24063,3.12742,Entire home/apt,107,1,1,8/18/18,0.02,121,271,0,HUTG-013876
19024803,0038-CREUS  House at the canal with pool and mooring,132017348,Apart-Rent,,Castelló d'Empúries,42.25135,3.12096,Entire home/apt,215,1,1,8/7/21,0.21,121,128,1,HUTG-008771
19024805,0035-CLUB NAUTIC Apartment  with 2 bedrooms,132017348,Apart-Rent,,Castelló d'Empúries,42.25053,3.12987,Entire home/apt,73,1,0,,,121,122,0,HUTG-010175
19024806,0037-CAP RAS House at the canal with pool and mooring,132017348,Apart-Rent,,Castelló d'Empúries,42.2525,3.12047,Entire home/apt,359,1,1,7/16/21,0.18,121,102,1,HUTG-008672
19024808,0018-BAHIA Apartment in front of the beach with wifi,132017348,Apart-Rent,,Castelló d'Empúries,42.24228,3.12736,Entire home/apt,87,1,0,,,121,292,0,HUTG-003208
19024809,0022-BAHIA Apartment in front of the beach with wifi,132017348,Apart-Rent,,Castelló d'Empúries,42.24177,3.1282,Entire home/apt,87,1,1,8/17/21,0.22,121,278,1,HUTG-003205
19024811,0021-BAHIA Apartment in front of the beach with wifi,132017348,Apart-Rent,,Castelló d'Empúries,42.24379,3.12915,Entire home/apt,87,1,0,,,121,202,0,HUTG-010107
19024814,2005-PORT CANIGO Apartment with community pool and parking,132017348,Apart-Rent,,Roses,42.26995,3.14159,Entire home/apt,87,1,1,8/11/21,0.21,121,0,1,HUTG-019663-56
19024815,0025-BAHIA Apartment in front of the beach with garage,132017348,Apart-Rent,,Castelló d'Empúries,42.24453,3.12921,Entire home/apt,107,1,4,8/7/21,0.7,121,162,4,HUTG-018933
19024816,2027-POETA MARQUINA Apartment with 2 bedrooms,132017348,Apart-Rent,,Roses,42.26633,3.17567,Entire home/apt,64,1,2,8/21/21,0.43,121,166,2,HUTG-013791-93
19024817,2025-POETA MARQUINA Apartment with 3 bedrooms,132017348,Apart-Rent,,Roses,42.26777,3.17602,Entire home/apt,72,1,2,8/14/21,0.05,121,140,1,HUTG-019662-49
19024818,0169-PORT SEGRE Apartment with canal view,132017348,Apart-Rent,,Castelló d'Empúries,42.25642,3.12045,Entire home/apt,73,1,0,,,121,244,0,HUTG-008688-08
19024819,0186-SAN LUIS Apartment with seaview,132017348,Apart-Rent,,Castelló d'Empúries,42.23864,3.12508,Entire home/apt,73,1,2,8/25/20,0.12,121,0,0,HUTG-012539-34
19024820,2026-POETA MARQUINA Apartment with 4 bedrooms,132017348,Apart-Rent,,Roses,42.26647,3.17522,Entire home/apt,80,1,4,8/30/21,0.14,121,166,2,HUTG-013790-90
19024821,0157-PORT GREC Apartment with canal and sea view,132017348,Apart-Rent,,Castelló d'Empúries,42.24775,3.12685,Entire home/apt,87,1,0,,,121,261,0,HUTG-010106-57
19024823,0119-MONTSENY House with studio,132017348,Apart-Rent,,Castelló d'Empúries,42.24577,3.10932,Entire home/apt,104,1,2,8/17/20,0.05,121,147,0,HUTG-008685-15
19024824,0139-ONADA Apartment with view on the canal,132017348,Apart-Rent,,Castelló d'Empúries,42.25046,3.11561,Entire home/apt,61,1,2,8/31/19,0.07,121,261,0,HUTG-018932-83
19024826,0145-PANI House at the canal with pool and mooring,132017348,Apart-Rent,,Castelló d'Empúries,42.24961,3.11067,Entire home/apt,287,1,1,7/17/20,0.06,121,0,0,HUTG-005741-03
19024829,0153-PORTO FINO House on the canal with mooring,132017348,Apart-Rent,,Castelló d'Empúries,42.24752,3.121,Entire home/apt,123,1,2,7/18/20,0.07,121,261,0,HUTG-010169-70
19024830,0032-CARLIT House with garden and 3 bedrooms,132017348,Apart-Rent,,Castelló d'Empúries,42.24935,3.10403,Entire home/apt,123,1,1,8/14/21,0.22,121,49,1,HUTG-010197
19024832,0102-KARINA Apartment with seaview,132017348,Apart-Rent,,Castelló d'Empúries,42.23908,3.1244,Entire home/apt,73,1,1,8/18/18,0.02,121,261,0,HUTG-010196-10
19025440,"Casa en Playa de Pals, a 800m de la playa",132759111,Juan Antonio,,Pals,41.99438,3.19339,Entire home/apt,200,7,4,8/21/21,0.07,1,237,1,HUTG-011977
19025707,0043-MARISA Apartment at the canal,132017348,Apart-Rent,,Castelló d'Empúries,42.24983,3.10559,Entire home/apt,61,1,2,8/14/21,0.04,121,0,1,HUTG-008772
19025712,0093-MIRABLAU Apartment with seaview,132017348,Apart-Rent,,Castelló d'Empúries,42.23923,3.12489,Entire home/apt,107,1,2,8/10/19,0.04,121,179,0,HUTG-003192-70
19025715,0181-SYLVIA Studio with seaview,132017348,Apart-Rent,,Castelló d'Empúries,42.23864,3.12346,Entire home/apt,60,1,1,8/19/17,0.02,121,168,0,HUTG-008690-52
19025716,0071-GRAN RESERVA Apartment in front of the beach,132017348,Apart-Rent,,Castelló d'Empúries,42.24138,3.12602,Entire home/apt,94,1,1,9/8/19,0.04,121,0,0,HUTG-003204
19025717,0143-PUIGMAL House with private pool,132017348,Apart-Rent,,Castelló d'Empúries,42.25699,3.10324,Entire home/apt,138,1,1,8/24/19,0.03,121,78,0,HUTG-001662-26
19025718,0052-MIMOSES Modern apartment with 1 bedroom,132017348,Apart-Rent,,Castelló d'Empúries,42.24294,3.12458,Entire home/apt,87,1,0,,,121,0,0,HUTG-003193
19025722,0049-CABALLITO DE MAR Apartment with canalview,132017348,Apart-Rent,,Castelló d'Empúries,42.25122,3.12957,Entire home/apt,87,1,0,,,121,0,0,HUTG-010110
19025723,0156-PATTAYA Studio with canal view,132017348,Apart-Rent,,Castelló d'Empúries,42.24776,3.12508,Entire home/apt,60,1,1,7/31/21,0.2,121,64,1,HUTG-008751-04
19025726,0106-LLOBREGAT House at the canal with pool,132017348,Apart-Rent,,Castelló d'Empúries,42.25355,3.11593,Entire home/apt,287,1,0,,,121,0,0,HUTG-024225-59
19025729,"0175-PORT GREC Apartment with WIFI, canal and sea view",132017348,Apart-Rent,,Castelló d'Empúries,42.24854,3.12677,Entire home/apt,94,1,1,8/8/20,0.06,121,288,0,HUTG-010118
19025730,0041-CABALLITO DE MAR Apartment with chanelview,132017348,Apart-Rent,,Castelló d'Empúries,42.25066,3.13054,Entire home/apt,79,1,2,8/24/19,0.07,121,0,0,HUTG-008733
19025731,"0182-PORT DUCAL AApartment with terrace, seaview and wifi",132017348,Apart-Rent,,Castelló d'Empúries,42.2518,3.13219,Entire home/apt,75,1,0,,,121,261,0,HUTG-005768-28
19025734,0070-GRAN RESERVA Apartment near the beach,132017348,Apart-Rent,,Castelló d'Empúries,42.24198,3.12575,Entire home/apt,73,1,0,,,121,68,0,HUTG-008773
19025736,0112-PORT GREC Apartment with canal view,132017348,Apart-Rent,,Castelló d'Empúries,42.24963,3.12666,Entire home/apt,94,1,1,8/21/21,0.23,121,98,1,HUTG-005766-26
19025737,0141-PANI House at the canal with pool and mooring,132017348,Apart-Rent,,Castelló d'Empúries,42.24841,3.11177,Entire home/apt,287,1,0,,,121,0,0,HUTG-008781-39
19025741,0103-GRAN RESERVA Apartment near the beach,132017348,Apart-Rent,,Castelló d'Empúries,42.2434,3.12326,Entire home/apt,61,1,1,8/19/21,0.22,121,154,1,HUTG-012528-26
19025742,0163-PORT SALINS Apartment with canal view,132017348,Apart-Rent,,Castelló d'Empúries,42.24575,3.12789,Entire home/apt,94,1,1,8/22/20,0.06,121,243,0,HUTG-012543-47
19025744,0155-PORT SALINS Apartment with canal view,132017348,Apart-Rent,,Castelló d'Empúries,42.24452,3.12943,Entire home/apt,75,1,1,9/15/21,0.28,121,205,1,HUTG-012542-40
19025748,0042-FLAMICELL House at the canal with pool,132017348,Apart-Rent,,Castelló d'Empúries,42.25596,3.11397,Entire home/apt,149,1,3,8/15/20,0.06,121,57,0,HUTG-012541
19025749,0058-CRISTALL MAR Apartment with comunity pool,132017348,Apart-Rent,,Castelló d'Empúries,42.24049,3.1237,Entire home/apt,123,1,1,8/17/19,0.03,121,292,0,HUTG-012544
19025750,0054-GRAN RESERVA Apartment near the beach,132017348,Apart-Rent,,Castelló d'Empúries,42.243,3.12477,Entire home/apt,73,1,2,7/16/21,0.05,121,247,1,HUTG-005871
19025758,2001-FRANCESC MACIA Apartment with wifi near the beach,132017348,Apart-Rent,,Roses,42.26026,3.17935,Entire home/apt,80,1,0,,,121,278,0,HUTG-019463-50
19025759,0165-MIAMI Studio near the beach,132017348,Apart-Rent,,Castelló d'Empúries,42.24012,3.12347,Entire home/apt,60,1,0,,,121,261,0,HUTG-020008-41
19025760,0104-GRAN RESERVA Apartment near the beach,132017348,Apart-Rent,,Castelló d'Empúries,42.23966,3.12336,Entire home/apt,73,1,2,9/7/19,0.05,121,0,0,HUTG-015847-49
